GMT-03:00,Altura Preenchida,Altura Prevista,Battery(v),Filtro Fraco Pressure_S1,Filtro Fraco Pressure_S2,Filtro Medio Pressure_S1,Filtro Medio Pressure_S2,Flag_Battery(v),Flag_GMT-03:00,Flag_Pressure_S1,Flag_Pressure_S2,Pressure_S1,Pressure_S2,Resíduo,Tipo_de_Filtro,Flag_origem,Altura Final,datetime_utc
2025-10-06 16:55:00,1.425,1.264,4.239207650273224,1.425,1.462,0.94,0.978,0.0,0.0,0.0,0.0,1.427,1.463,0.16100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.427,2025-10-06 16:55:00
2025-10-06 17:00:00,1.428,1.26,4.269262295081967,1.428,1.465,0.943,0.981,0.0,0.0,0.0,0.0,1.43,1.467,0.16799999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.428,2025-10-06 17:00:00
2025-10-06 17:05:00,1.429,1.254,4.269262295081967,1.429,1.466,0.946,0.984,0.0,0.0,0.0,0.0,1.413,1.447,0.17500000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.429,2025-10-06 17:05:00
2025-10-06 17:10:00,1.428,1.248,4.284289617486339,1.428,1.465,0.948,0.986,0.0,0.0,0.0,0.0,1.413,1.452,0.17999999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.427,2025-10-06 17:10:00
2025-10-06 17:15:00,1.426,1.241,4.252732240437159,1.426,1.462,0.949,0.987,0.0,0.0,0.0,0.0,1.422,1.457,0.18499999999999983,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.424,2025-10-06 17:15:00
2025-10-06 17:20:00,1.42,1.233,4.306830601092896,1.42,1.457,0.951,0.988,0.0,0.0,0.0,0.0,1.45,1.487,0.18699999999999983,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.42,2025-10-06 17:20:00
2025-10-06 17:25:00,1.412,1.225,4.260245901639345,1.412,1.448,0.951,0.989,0.0,0.0,0.0,0.0,1.419,1.457,0.18699999999999983,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.413,2025-10-06 17:25:00
2025-10-06 17:30:00,1.4,1.216,4.156557377049181,1.4,1.437,0.952,0.989,0.0,0.0,0.0,0.0,1.419,1.457,0.18399999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.404,2025-10-06 17:30:00
2025-10-06 17:35:00,1.393,1.207,,,,,,0.0,0.0,4.0,4.0,,,0.0,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.393,2025-10-06 17:35:00
2025-10-06 17:40:00,1.386,1.197,4.248224043715847,1.386,1.422,0.952,0.989,0.0,0.0,0.0,0.0,1.374,1.413,0.18899999999999983,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.38,2025-10-06 17:40:00
2025-10-06 17:45:00,1.369,1.187,4.230191256830602,1.369,1.405,0.951,0.989,0.0,0.0,0.0,0.0,1.377,1.413,0.18199999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.364,2025-10-06 17:45:00
2025-10-06 17:50:00,1.349,1.177,4.296311475409836,1.349,1.385,0.95,0.988,0.0,0.0,0.0,0.0,1.35,1.384,0.17199999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.348,2025-10-06 17:50:00
2025-10-06 17:55:00,1.329,1.167,4.284289617486339,1.329,1.364,0.949,0.986,0.0,0.0,0.0,0.0,1.331,1.363,0.16199999999999992,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.329,2025-10-06 17:55:00
2025-10-06 18:00:00,1.308,1.156,4.300819672131148,1.308,1.343,0.947,0.985,0.0,0.0,0.0,0.0,1.306,1.341,0.15200000000000014,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.31,2025-10-06 18:00:00
2025-10-06 18:05:00,1.287,1.146,4.282786885245902,1.287,1.322,0.944,0.982,0.0,0.0,0.0,0.0,1.268,1.305,0.14100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.289,2025-10-06 18:05:00
2025-10-06 18:10:00,1.266,1.135,4.306830601092896,1.266,1.301,0.942,0.98,0.0,0.0,0.0,0.0,1.24,1.275,0.131,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.269,2025-10-06 18:10:00
2025-10-06 18:15:00,1.246,1.124,4.279781420765028,1.246,1.28,0.939,0.976,0.0,0.0,0.0,0.0,1.232,1.268,0.12199999999999989,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.248,2025-10-06 18:15:00
2025-10-06 18:20:00,1.226,1.114,4.2948087431693995,1.226,1.261,0.935,0.973,0.0,0.0,0.0,0.0,1.238,1.265,0.11199999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.228,2025-10-06 18:20:00
2025-10-06 18:25:00,1.207,1.104,4.285792349726776,1.207,1.242,0.931,0.969,0.0,0.0,0.0,0.0,1.222,1.258,0.10299999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.208,2025-10-06 18:25:00
2025-10-06 18:30:00,1.189,1.094,4.309836065573771,1.189,1.223,0.927,0.965,0.0,0.0,0.0,0.0,1.218,1.256,0.09499999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.188,2025-10-06 18:30:00
2025-10-06 18:35:00,1.17,1.084,4.279781420765028,1.17,1.204,0.922,0.96,0.0,0.0,0.0,0.0,1.169,1.206,0.08599999999999985,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.169,2025-10-06 18:35:00
2025-10-06 18:40:00,1.152,1.074,4.309836065573771,1.152,1.186,0.917,0.955,0.0,0.0,0.0,0.0,1.138,1.175,0.07799999999999985,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.15,2025-10-06 18:40:00
2025-10-06 18:45:00,1.133,1.064,4.150546448087432,1.133,1.167,0.911,0.949,0.0,0.0,0.0,0.0,1.135,1.169,0.06899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.131,2025-10-06 18:45:00
2025-10-06 18:50:00,1.114,1.055,4.2106557377049185,1.114,1.148,0.905,0.943,0.0,0.0,0.0,0.0,1.121,1.15,0.05900000000000016,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.113,2025-10-06 18:50:00
2025-10-06 18:55:00,1.095,1.045,4.23620218579235,1.095,1.13,0.899,0.937,0.0,0.0,0.0,0.0,1.102,1.136,0.050000000000000044,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.095,2025-10-06 18:55:00
2025-10-06 19:00:00,1.076,1.037,4.290300546448088,1.076,1.112,0.893,0.931,0.0,0.0,0.0,0.0,1.071,1.108,0.039000000000000146,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.077,2025-10-06 19:00:00
2025-10-06 19:05:00,1.058,1.028,4.281284153005465,1.058,1.094,0.886,0.924,0.0,0.0,0.0,0.0,1.044,1.078,0.030000000000000027,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.058,2025-10-06 19:05:00
2025-10-06 19:10:00,1.039,1.019,4.29931693989071,1.039,1.077,0.879,0.917,0.0,0.0,0.0,0.0,1.021,1.059,0.020000000000000018,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.04,2025-10-06 19:10:00
2025-10-06 19:15:00,1.021,1.011,4.290300546448088,1.021,1.06,0.871,0.909,0.0,0.0,0.0,0.0,1.02,1.057,0.010000000000000009,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.022,2025-10-06 19:15:00
2025-10-06 19:20:00,1.002,1.003,4.2948087431693995,1.002,1.043,0.863,0.901,0.0,0.0,0.0,0.0,1.022,1.057,-0.0009999999999998899,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.003,2025-10-06 19:20:00
2025-10-06 19:25:00,0.984,0.995,4.290300546448088,0.984,1.026,0.855,0.893,0.0,0.0,0.0,0.0,0.985,1.037,-0.01100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.984,2025-10-06 19:25:00
2025-10-06 19:30:00,0.966,0.987,4.282786885245902,0.966,1.008,0.847,0.885,0.0,0.0,0.0,0.0,0.965,1.006,-0.02100000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.965,2025-10-06 19:30:00
2025-10-06 19:35:00,0.947,0.98,4.2948087431693995,0.947,0.99,0.838,0.877,0.0,0.0,0.0,0.0,0.949,0.979,-0.03300000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.946,2025-10-06 19:35:00
2025-10-06 19:40:00,0.928,0.972,4.293306010928962,0.928,0.971,0.83,0.868,0.0,0.0,0.0,0.0,0.915,0.98,-0.04399999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.927,2025-10-06 19:40:00
2025-10-06 19:45:00,0.908,0.965,4.282786885245902,0.908,0.951,0.821,0.859,0.0,0.0,0.0,0.0,0.916,0.957,-0.05699999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.907,2025-10-06 19:45:00
2025-10-06 19:50:00,0.888,0.958,4.293306010928962,0.888,0.93,0.812,0.85,0.0,0.0,0.0,0.0,0.904,0.941,-0.06999999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.887,2025-10-06 19:50:00
2025-10-06 19:55:00,0.867,0.952,4.285792349726776,0.867,0.909,0.802,0.841,0.0,0.0,0.0,0.0,0.858,0.898,-0.08499999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.867,2025-10-06 19:55:00
2025-10-06 20:00:00,0.847,0.945,4.28879781420765,0.847,0.887,0.793,0.831,0.0,0.0,0.0,0.0,0.866,0.905,-0.09799999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.847,2025-10-06 20:00:00
2025-10-06 20:05:00,0.826,0.938,4.2782786885245905,0.826,0.866,0.784,0.822,0.0,0.0,0.0,0.0,0.818,0.858,-0.11199999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.827,2025-10-06 20:05:00
2025-10-06 20:10:00,0.806,0.932,4.261748633879781,0.806,0.844,0.774,0.812,0.0,0.0,0.0,0.0,0.784,0.823,-0.126,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.807,2025-10-06 20:10:00
2025-10-06 20:15:00,0.787,0.926,4.248224043715847,0.787,0.824,0.764,0.803,0.0,0.0,0.0,0.0,0.782,0.815,-0.139,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.787,2025-10-06 20:15:00
2025-10-06 20:20:00,0.767,0.92,4.242213114754098,0.767,0.804,0.755,0.793,0.0,0.0,0.0,0.0,0.75,0.788,-0.15300000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.768,2025-10-06 20:20:00
2025-10-06 20:25:00,0.748,0.913,4.2346994535519125,0.748,0.784,0.745,0.783,0.0,0.0,0.0,0.0,0.762,0.808,-0.16500000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.748,2025-10-06 20:25:00
2025-10-06 20:30:00,0.73,0.907,4.228688524590164,0.73,0.765,0.735,0.773,0.0,0.0,0.0,0.0,0.729,0.763,-0.17700000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.729,2025-10-06 20:30:00
2025-10-06 20:35:00,0.711,0.902,4.224180327868853,0.711,0.747,0.725,0.764,0.0,0.0,0.0,0.0,0.719,0.747,-0.19100000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.71,2025-10-06 20:35:00
2025-10-06 20:40:00,0.693,0.896,4.219672131147541,0.693,0.729,0.716,0.754,0.0,0.0,0.0,0.0,0.722,0.755,-0.20300000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.691,2025-10-06 20:40:00
2025-10-06 20:45:00,0.675,0.89,4.213661202185793,0.675,0.712,0.706,0.744,0.0,0.0,0.0,0.0,0.674,0.71,-0.21499999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.674,2025-10-06 20:45:00
2025-10-06 20:50:00,0.657,0.884,4.207650273224044,0.657,0.695,0.696,0.735,0.0,0.0,0.0,0.0,0.654,0.694,-0.22699999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.656,2025-10-06 20:50:00
2025-10-06 20:55:00,0.64,0.878,4.189617486338798,0.64,0.679,0.687,0.725,0.0,0.0,0.0,0.0,0.627,0.662,-0.238,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.64,2025-10-06 20:55:00
2025-10-06 21:00:00,0.624,0.872,4.185109289617487,0.624,0.664,0.677,0.716,0.0,0.0,0.0,0.0,0.614,0.676,-0.248,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.625,2025-10-06 21:00:00
2025-10-06 21:05:00,0.608,0.866,4.180601092896175,0.608,0.649,0.668,0.707,0.0,0.0,0.0,0.0,0.615,0.648,-0.258,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.61,2025-10-06 21:05:00
2025-10-06 21:10:00,0.594,0.859,4.179098360655738,0.594,0.635,0.659,0.698,0.0,0.0,0.0,0.0,0.588,0.624,-0.265,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.596,2025-10-06 21:10:00
2025-10-06 21:15:00,0.58,0.853,4.179098360655738,0.58,0.622,0.65,0.689,0.0,0.0,0.0,0.0,0.581,0.623,-0.273,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.582,2025-10-06 21:15:00
2025-10-06 21:20:00,0.568,0.846,4.176092896174864,0.568,0.609,0.642,0.68,0.0,0.0,0.0,0.0,0.568,0.603,-0.278,Filtro Fraco Pressure_S1,Dado medido,0.569,2025-10-06 21:20:00
2025-10-06 21:25:00,0.555,0.839,4.174590163934426,0.555,0.597,0.633,0.672,0.0,0.0,0.0,0.0,0.544,0.592,-0.2839999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.556,2025-10-06 21:25:00
2025-10-06 21:30:00,0.543,0.832,4.174590163934426,0.543,0.584,0.625,0.663,0.0,0.0,0.0,0.0,0.558,0.6,-0.2889999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.543,2025-10-06 21:30:00
2025-10-06 21:35:00,0.53,0.825,4.17308743169399,0.53,0.571,0.617,0.656,0.0,0.0,0.0,0.0,0.517,0.556,-0.29499999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.529,2025-10-06 21:35:00
2025-10-06 21:40:00,0.516,0.817,4.17308743169399,0.516,0.556,0.609,0.648,0.0,0.0,0.0,0.0,0.521,0.564,-0.30099999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.515,2025-10-06 21:40:00
2025-10-06 21:45:00,0.501,0.809,4.171584699453552,0.501,0.541,0.602,0.64,0.0,0.0,0.0,0.0,0.484,0.525,-0.30800000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.499,2025-10-06 21:45:00
2025-10-06 21:50:00,0.485,0.8,4.170081967213115,0.485,0.524,0.595,0.633,0.0,0.0,0.0,0.0,0.496,0.535,-0.31500000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.483,2025-10-06 21:50:00
2025-10-06 21:55:00,0.467,0.791,4.168579234972678,0.467,0.506,0.588,0.627,0.0,0.0,0.0,0.0,0.499,0.539,-0.324,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.465,2025-10-06 21:55:00
2025-10-06 22:00:00,0.448,0.782,4.1670765027322405,0.448,0.487,0.582,0.62,0.0,0.0,0.0,0.0,0.461,0.497,-0.334,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.446,2025-10-06 22:00:00
2025-10-06 22:05:00,0.428,0.772,4.1670765027322405,0.428,0.467,0.576,0.614,0.0,0.0,0.0,0.0,0.413,0.452,-0.34400000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.427,2025-10-06 22:05:00
2025-10-06 22:10:00,0.409,0.761,4.168579234972678,0.409,0.448,0.57,0.609,0.0,0.0,0.0,0.0,0.406,0.444,-0.35200000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.408,2025-10-06 22:10:00
2025-10-06 22:15:00,0.389,0.75,4.1670765027322405,0.389,0.428,0.565,0.603,0.0,0.0,0.0,0.0,0.356,0.39,-0.361,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.389,2025-10-06 22:15:00
2025-10-06 22:20:00,0.37,0.739,4.165573770491804,0.37,0.41,0.56,0.599,0.0,0.0,0.0,0.0,0.374,0.416,-0.369,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.371,2025-10-06 22:20:00
2025-10-06 22:25:00,0.353,0.727,4.1670765027322405,0.353,0.393,0.556,0.594,0.0,0.0,0.0,0.0,0.348,0.388,-0.374,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.355,2025-10-06 22:25:00
2025-10-06 22:30:00,0.338,0.715,4.165573770491804,0.338,0.378,0.552,0.59,0.0,0.0,0.0,0.0,0.356,0.393,-0.37699999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.339,2025-10-06 22:30:00
2025-10-06 22:35:00,0.324,0.702,4.165573770491804,0.324,0.364,0.548,0.587,0.0,0.0,0.0,0.0,0.335,0.386,-0.37799999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.326,2025-10-06 22:35:00
2025-10-06 22:40:00,0.312,0.689,4.164071038251366,0.312,0.352,0.545,0.584,0.0,0.0,0.0,0.0,0.307,0.35,-0.37699999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.314,2025-10-06 22:40:00
2025-10-06 22:45:00,0.302,0.676,4.164071038251366,0.302,0.342,0.542,0.581,0.0,0.0,0.0,0.0,0.318,0.353,-0.37400000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.304,2025-10-06 22:45:00
2025-10-06 22:50:00,0.294,0.662,4.162568306010929,0.294,0.333,0.54,0.579,0.0,0.0,0.0,0.0,0.285,0.323,-0.36800000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.296,2025-10-06 22:50:00
2025-10-06 22:55:00,0.287,0.648,4.162568306010929,0.287,0.326,0.539,0.577,0.0,0.0,0.0,0.0,0.258,0.296,-0.36100000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.288,2025-10-06 22:55:00
2025-10-06 23:00:00,0.281,0.634,4.162568306010929,0.281,0.319,0.538,0.576,0.0,0.0,0.0,0.0,0.282,0.318,-0.353,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.281,2025-10-06 23:00:00
2025-10-06 23:05:00,0.275,0.62,4.162568306010929,0.275,0.313,0.537,0.576,0.0,0.0,0.0,0.0,0.262,0.3,-0.345,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.274,2025-10-06 23:05:00
2025-10-06 23:10:00,0.269,0.606,4.162568306010929,0.269,0.306,0.537,0.576,0.0,0.0,0.0,0.0,0.282,0.32,-0.33699999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.267,2025-10-06 23:10:00
2025-10-06 23:15:00,0.261,0.592,4.161065573770492,0.261,0.299,0.537,0.576,0.0,0.0,0.0,0.0,0.268,0.302,-0.33099999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.258,2025-10-06 23:15:00
2025-10-06 23:20:00,0.252,0.578,4.161065573770492,0.252,0.289,0.538,0.577,0.0,0.0,0.0,0.0,0.25,0.29,-0.32599999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.249,2025-10-06 23:20:00
2025-10-06 23:25:00,0.241,0.564,4.161065573770492,0.241,0.279,0.54,0.578,0.0,0.0,0.0,0.0,0.261,0.302,-0.32299999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.238,2025-10-06 23:25:00
2025-10-06 23:30:00,0.229,0.551,4.161065573770492,0.229,0.266,0.542,0.58,0.0,0.0,0.0,0.0,0.254,0.29,-0.32200000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.227,2025-10-06 23:30:00
2025-10-06 23:35:00,0.215,0.538,4.159562841530055,0.215,0.253,0.544,0.583,0.0,0.0,0.0,0.0,0.209,0.244,-0.32300000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.214,2025-10-06 23:35:00
2025-10-06 23:40:00,0.201,0.526,4.158060109289618,0.201,0.239,0.547,0.586,0.0,0.0,0.0,0.0,0.187,0.227,-0.325,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.201,2025-10-06 23:40:00
2025-10-06 23:45:00,0.187,0.514,4.159562841530055,0.187,0.225,0.551,0.589,0.0,0.0,0.0,0.0,0.179,0.217,-0.327,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.188,2025-10-06 23:45:00
2025-10-06 23:50:00,0.173,0.504,4.161065573770492,0.173,0.212,0.555,0.593,0.0,0.0,0.0,0.0,0.166,0.202,-0.331,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.176,2025-10-06 23:50:00
2025-10-06 23:55:00,0.161,0.493,4.161065573770492,0.161,0.2,0.559,0.598,0.0,0.0,0.0,0.0,0.153,0.193,-0.33199999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.164,2025-10-06 23:55:00
2025-10-07 00:00:00,0.152,0.484,4.161065573770492,0.152,0.19,0.564,0.603,0.0,0.0,0.0,0.0,0.164,0.204,-0.33199999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.155,2025-10-07 00:00:00
2025-10-07 00:05:00,0.145,0.476,4.159562841530055,0.145,0.183,0.57,0.608,0.0,0.0,0.0,0.0,0.16,0.197,-0.33099999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.147,2025-10-07 00:05:00
2025-10-07 00:10:00,0.141,0.469,4.159562841530055,0.141,0.179,0.576,0.614,0.0,0.0,0.0,0.0,0.11,0.149,-0.32799999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.142,2025-10-07 00:10:00
2025-10-07 00:15:00,0.14,0.462,4.159562841530055,0.14,0.178,0.582,0.621,0.0,0.0,0.0,0.0,0.133,0.174,-0.322,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.14,2025-10-07 00:15:00
2025-10-07 00:20:00,0.141,0.457,4.158060109289618,0.141,0.179,0.589,0.628,0.0,0.0,0.0,0.0,0.141,0.181,-0.31600000000000006,Filtro Fraco Pressure_S1,Dado medido,0.14,2025-10-07 00:20:00
2025-10-07 00:25:00,0.146,0.453,4.158060109289618,0.146,0.183,0.597,0.635,0.0,0.0,0.0,0.0,0.147,0.184,-0.30700000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.143,2025-10-07 00:25:00
2025-10-07 00:30:00,0.152,0.45,4.158060109289618,0.152,0.19,0.605,0.643,0.0,0.0,0.0,0.0,0.148,0.181,-0.29800000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.149,2025-10-07 00:30:00
2025-10-07 00:35:00,0.161,0.449,4.159562841530055,0.161,0.198,0.613,0.652,0.0,0.0,0.0,0.0,0.181,0.218,-0.28800000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.158,2025-10-07 00:35:00
2025-10-07 00:40:00,0.171,0.448,4.155054644808743,0.171,0.209,0.622,0.66,0.0,0.0,0.0,0.0,0.203,0.24,-0.277,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.169,2025-10-07 00:40:00
2025-10-07 00:45:00,0.184,0.449,4.156557377049181,0.184,0.222,0.631,0.67,0.0,0.0,0.0,0.0,0.196,0.234,-0.265,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.183,2025-10-07 00:45:00
2025-10-07 00:50:00,0.2,0.451,4.158060109289618,0.2,0.238,0.641,0.679,0.0,0.0,0.0,0.0,0.196,0.232,-0.251,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.2,2025-10-07 00:50:00
2025-10-07 00:55:00,0.217,0.455,4.156557377049181,0.217,0.256,0.651,0.689,0.0,0.0,0.0,0.0,0.206,0.249,-0.23800000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.219,2025-10-07 00:55:00
2025-10-07 01:00:00,0.238,0.459,4.155054644808743,0.238,0.277,0.661,0.7,0.0,0.0,0.0,0.0,0.213,0.252,-0.22100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.241,2025-10-07 01:00:00
2025-10-07 01:05:00,0.262,0.465,4.156557377049181,0.262,0.301,0.672,0.71,0.0,0.0,0.0,0.0,0.239,0.279,-0.203,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.265,2025-10-07 01:05:00
2025-10-07 01:10:00,0.288,0.472,4.156557377049181,0.288,0.327,0.683,0.721,0.0,0.0,0.0,0.0,0.284,0.323,-0.184,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.291,2025-10-07 01:10:00
2025-10-07 01:15:00,0.317,0.48,4.158060109289618,0.317,0.356,0.694,0.733,0.0,0.0,0.0,0.0,0.321,0.361,-0.16299999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.319,2025-10-07 01:15:00
2025-10-07 01:20:00,0.348,0.489,4.155054644808743,0.348,0.387,0.706,0.744,0.0,0.0,0.0,0.0,0.354,0.391,-0.14100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.348,2025-10-07 01:20:00
2025-10-07 01:25:00,0.38,0.5,4.1535519125683065,0.38,0.418,0.718,0.756,0.0,0.0,0.0,0.0,0.386,0.425,-0.12,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.379,2025-10-07 01:25:00
2025-10-07 01:30:00,0.412,0.511,4.155054644808743,0.412,0.451,0.73,0.769,0.0,0.0,0.0,0.0,0.424,0.463,-0.09900000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.41,2025-10-07 01:30:00
2025-10-07 01:35:00,0.444,0.523,4.1535519125683065,0.444,0.483,0.743,0.781,0.0,0.0,0.0,0.0,0.447,0.483,-0.07900000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.441,2025-10-07 01:35:00
2025-10-07 01:40:00,0.476,0.537,4.1535519125683065,0.476,0.514,0.756,0.794,0.0,0.0,0.0,0.0,0.469,0.507,-0.061000000000000054,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.473,2025-10-07 01:40:00
2025-10-07 01:45:00,0.507,0.551,4.1535519125683065,0.507,0.545,0.769,0.807,0.0,0.0,0.0,0.0,0.512,0.551,-0.04400000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.504,2025-10-07 01:45:00
2025-10-07 01:50:00,0.537,0.566,4.1535519125683065,0.537,0.576,0.782,0.82,0.0,0.0,0.0,0.0,0.54,0.581,-0.028999999999999915,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.535,2025-10-07 01:50:00
2025-10-07 01:55:00,0.568,0.582,4.152049180327869,0.568,0.606,0.795,0.833,0.0,0.0,0.0,0.0,0.593,0.633,-0.014000000000000012,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.567,2025-10-07 01:55:00
2025-10-07 02:00:00,0.598,0.598,4.152049180327869,0.598,0.637,0.808,0.846,0.0,0.0,0.0,0.0,0.601,0.637,0.0,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.599,2025-10-07 02:00:00
2025-10-07 02:05:00,0.629,0.616,4.1535519125683065,0.629,0.668,0.822,0.86,0.0,0.0,0.0,0.0,0.613,0.653,0.013000000000000012,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.631,2025-10-07 02:05:00
2025-10-07 02:10:00,0.662,0.634,4.152049180327869,0.662,0.7,0.835,0.873,0.0,0.0,0.0,0.0,0.646,0.685,0.028000000000000025,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.664,2025-10-07 02:10:00
2025-10-07 02:15:00,0.695,0.652,4.150546448087432,0.695,0.734,0.849,0.887,0.0,0.0,0.0,0.0,0.669,0.708,0.04299999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.698,2025-10-07 02:15:00
