GMT-03:00,Altura Preenchida,Altura Prevista,Battery(v),Filtro Fraco Pressure_S1,Filtro Medio Pressure_S1,Flag_Battery(v),Flag_GMT-03:00,Flag_Pressure_S1,Pressure_S1,Resíduo,Tipo_de_Filtro,Flag_origem,Altura Final,datetime_utc
2025-09-27 16:30:00,0.761,0.594,4.305327868852459,0.761,0.811,0.0,0.0,0.0,0.77,0.16700000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.759,2025-09-27 16:30:00
2025-09-27 16:35:00,0.757,0.584,4.312841530054645,0.757,0.815,0.0,0.0,0.0,0.762,0.17300000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.756,2025-09-27 16:35:00
2025-09-27 16:40:00,0.754,0.574,4.306830601092896,0.754,0.819,0.0,0.0,0.0,0.769,0.18000000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.753,2025-09-27 16:40:00
2025-09-27 16:45:00,0.751,0.566,4.306830601092896,0.751,0.823,0.0,0.0,0.0,0.76,0.18500000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.751,2025-09-27 16:45:00
2025-09-27 16:50:00,0.748,0.558,4.297814207650274,0.748,0.827,0.0,0.0,0.0,0.711,0.18999999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.749,2025-09-27 16:50:00
2025-09-27 16:55:00,0.747,0.552,4.314344262295082,0.747,0.832,0.0,0.0,0.0,0.74,0.19499999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.749,2025-09-27 16:55:00
2025-09-27 17:00:00,0.748,0.546,4.314344262295082,0.748,0.836,0.0,0.0,0.0,0.742,0.20199999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.749,2025-09-27 17:00:00
2025-09-27 17:05:00,0.749,0.542,4.317349726775957,0.749,0.84,0.0,0.0,0.0,0.762,0.20699999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.751,2025-09-27 17:05:00
2025-09-27 17:10:00,0.753,0.539,4.29931693989071,0.753,0.844,0.0,0.0,0.0,0.751,0.21399999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.754,2025-09-27 17:10:00
2025-09-27 17:15:00,0.758,0.538,4.311338797814208,0.758,0.849,0.0,0.0,0.0,0.747,0.21999999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.759,2025-09-27 17:15:00
2025-09-27 17:20:00,0.764,0.537,4.308333333333334,0.764,0.853,0.0,0.0,0.0,0.771,0.22699999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.764,2025-09-27 17:20:00
2025-09-27 17:25:00,0.771,0.538,4.315846994535519,0.771,0.857,0.0,0.0,0.0,0.772,0.23299999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.77,2025-09-27 17:25:00
2025-09-27 17:30:00,0.778,0.541,4.306830601092896,0.778,0.861,0.0,0.0,0.0,0.787,0.237,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.777,2025-09-27 17:30:00
2025-09-27 17:35:00,0.786,0.544,4.308333333333334,0.786,0.865,0.0,0.0,0.0,0.792,0.242,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.785,2025-09-27 17:35:00
2025-09-27 17:40:00,0.793,0.55,4.29931693989071,0.793,0.869,0.0,0.0,0.0,0.788,0.243,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.792,2025-09-27 17:40:00
2025-09-27 17:45:00,0.801,0.556,4.302322404371585,0.801,0.873,0.0,0.0,0.0,0.798,0.245,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.8,2025-09-27 17:45:00
2025-09-27 17:50:00,0.808,0.565,4.317349726775957,0.808,0.877,0.0,0.0,0.0,0.816,0.2430000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.808,2025-09-27 17:50:00
2025-09-27 17:55:00,0.815,0.574,4.315846994535519,0.815,0.881,0.0,0.0,0.0,0.809,0.241,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.815,2025-09-27 17:55:00
2025-09-27 18:00:00,0.823,0.585,4.300819672131148,0.823,0.885,0.0,0.0,0.0,0.808,0.238,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.822,2025-09-27 18:00:00
2025-09-27 18:05:00,0.83,0.597,4.320355191256831,0.83,0.889,0.0,0.0,0.0,0.836,0.23299999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.83,2025-09-27 18:05:00
2025-09-27 18:10:00,0.837,0.611,4.305327868852459,0.837,0.892,0.0,0.0,0.0,0.843,0.22599999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.838,2025-09-27 18:10:00
2025-09-27 18:15:00,0.845,0.626,4.323360655737705,0.845,0.895,0.0,0.0,0.0,0.856,0.21899999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.845,2025-09-27 18:15:00
2025-09-27 18:20:00,0.854,0.641,4.3188524590163935,0.854,0.899,0.0,0.0,0.0,0.842,0.21299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.854,2025-09-27 18:20:00
2025-09-27 18:25:00,0.863,0.658,4.29931693989071,0.863,0.902,0.0,0.0,0.0,0.863,0.20499999999999996,Filtro Fraco Pressure_S1,Dado medido,0.863,2025-09-27 18:25:00
2025-09-27 18:30:00,0.873,0.676,4.306830601092896,0.873,0.905,0.0,0.0,0.0,0.873,0.19699999999999995,Filtro Fraco Pressure_S1,Dado medido,0.873,2025-09-27 18:30:00
2025-09-27 18:35:00,0.884,0.695,4.305327868852459,0.884,0.907,0.0,0.0,0.0,0.886,0.18900000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.884,2025-09-27 18:35:00
2025-09-27 18:40:00,0.896,0.715,4.308333333333334,0.896,0.91,0.0,0.0,0.0,0.898,0.18100000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.897,2025-09-27 18:40:00
2025-09-27 18:45:00,0.91,0.735,4.312841530054645,0.91,0.912,0.0,0.0,0.0,0.906,0.17500000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.91,2025-09-27 18:45:00
2025-09-27 18:50:00,0.924,0.756,4.3188524590163935,0.924,0.914,0.0,0.0,0.0,0.926,0.16800000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.925,2025-09-27 18:50:00
2025-09-27 18:55:00,0.94,0.777,4.3188524590163935,0.94,0.916,0.0,0.0,0.0,0.937,0.16299999999999992,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.94,2025-09-27 18:55:00
2025-09-27 19:00:00,0.957,0.798,4.300819672131148,0.957,0.918,0.0,0.0,0.0,0.951,0.15899999999999992,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.957,2025-09-27 19:00:00
2025-09-27 19:05:00,0.974,0.82,4.2948087431693995,0.974,0.919,0.0,0.0,0.0,0.979,0.15400000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.974,2025-09-27 19:05:00
2025-09-27 19:10:00,0.991,0.842,4.308333333333334,0.991,0.92,0.0,0.0,0.0,0.998,0.14900000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.991,2025-09-27 19:10:00
2025-09-27 19:15:00,1.009,0.864,4.29931693989071,1.009,0.921,0.0,0.0,0.0,1.006,0.1449999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.009,2025-09-27 19:15:00
2025-09-27 19:20:00,1.026,0.885,4.302322404371585,1.026,0.922,0.0,0.0,0.0,1.03,0.14100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.026,2025-09-27 19:20:00
2025-09-27 19:25:00,1.044,0.906,4.302322404371585,1.044,0.923,0.0,0.0,0.0,1.039,0.138,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.044,2025-09-27 19:25:00
2025-09-27 19:30:00,1.06,0.927,4.296311475409836,1.06,0.923,0.0,0.0,0.0,1.062,0.133,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.06,2025-09-27 19:30:00
2025-09-27 19:35:00,1.076,0.947,4.305327868852459,1.076,0.923,0.0,0.0,0.0,1.072,0.12900000000000011,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.076,2025-09-27 19:35:00
2025-09-27 19:40:00,1.092,0.966,4.309836065573771,1.092,0.922,0.0,0.0,0.0,1.081,0.1260000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.091,2025-09-27 19:40:00
2025-09-27 19:45:00,1.105,0.984,4.314344262295082,1.105,0.922,0.0,0.0,0.0,1.117,0.121,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.105,2025-09-27 19:45:00
2025-09-27 19:50:00,1.118,1.002,4.317349726775957,1.118,0.921,0.0,0.0,0.0,1.122,0.1160000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.118,2025-09-27 19:50:00
2025-09-27 19:55:00,1.13,1.018,4.317349726775957,1.13,0.92,0.0,0.0,0.0,1.13,0.11199999999999988,Filtro Fraco Pressure_S1,Dado medido,1.129,2025-09-27 19:55:00
2025-09-27 20:00:00,1.14,1.033,4.3188524590163935,1.14,0.918,0.0,0.0,0.0,1.143,0.10699999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.14,2025-09-27 20:00:00
2025-09-27 20:05:00,1.15,1.047,4.308333333333334,1.15,0.917,0.0,0.0,0.0,1.152,0.10299999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.149,2025-09-27 20:05:00
2025-09-27 20:10:00,1.158,1.059,4.308333333333334,1.158,0.915,0.0,0.0,0.0,1.153,0.09899999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.158,2025-09-27 20:10:00
2025-09-27 20:15:00,1.166,1.07,4.300819672131148,1.166,0.912,0.0,0.0,0.0,1.167,0.09599999999999986,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.166,2025-09-27 20:15:00
2025-09-27 20:20:00,1.173,1.079,4.302322404371585,1.173,0.91,0.0,0.0,0.0,1.169,0.09400000000000008,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.174,2025-09-27 20:20:00
2025-09-27 20:25:00,1.179,1.087,4.302322404371585,1.179,0.907,0.0,0.0,0.0,1.181,0.09200000000000008,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.18,2025-09-27 20:25:00
2025-09-27 20:30:00,1.185,1.092,4.296311475409836,1.185,0.904,0.0,0.0,0.0,1.189,0.09299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.186,2025-09-27 20:30:00
2025-09-27 20:35:00,1.19,1.097,4.306830601092896,1.19,0.901,0.0,0.0,0.0,1.185,0.09299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.191,2025-09-27 20:35:00
2025-09-27 20:40:00,1.194,1.099,4.311338797814208,1.194,0.897,0.0,0.0,0.0,1.186,0.09499999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.195,2025-09-27 20:40:00
2025-09-27 20:45:00,1.197,1.099,4.315846994535519,1.197,0.893,0.0,0.0,0.0,1.199,0.09800000000000009,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.198,2025-09-27 20:45:00
2025-09-27 20:50:00,1.199,1.098,4.329371584699454,1.199,0.889,0.0,0.0,0.0,1.198,0.10099999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.199,2025-09-27 20:50:00
2025-09-27 20:55:00,1.199,1.095,4.3188524590163935,1.199,0.884,0.0,0.0,0.0,1.198,0.10400000000000009,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.198,2025-09-27 20:55:00
2025-09-27 21:00:00,1.197,1.09,4.3188524590163935,1.197,0.879,0.0,0.0,0.0,1.2,0.10699999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.196,2025-09-27 21:00:00
2025-09-27 21:05:00,1.193,1.083,4.311338797814208,1.193,0.874,0.0,0.0,0.0,1.199,0.1100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.192,2025-09-27 21:05:00
2025-09-27 21:10:00,1.186,1.075,4.315846994535519,1.186,0.869,0.0,0.0,0.0,1.19,0.11099999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.185,2025-09-27 21:10:00
2025-09-27 21:15:00,1.177,1.065,4.311338797814208,1.177,0.863,0.0,0.0,0.0,1.18,0.1120000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.176,2025-09-27 21:15:00
2025-09-27 21:20:00,1.165,1.053,4.3188524590163935,1.165,0.858,0.0,0.0,0.0,1.166,0.1120000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.165,2025-09-27 21:20:00
2025-09-27 21:25:00,1.151,1.039,4.323360655737705,1.151,0.852,0.0,0.0,0.0,1.149,0.1120000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.151,2025-09-27 21:25:00
2025-09-27 21:30:00,1.135,1.024,4.3188524590163935,1.135,0.845,0.0,0.0,0.0,1.129,0.11099999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.135,2025-09-27 21:30:00
2025-09-27 21:35:00,1.116,1.007,4.311338797814208,1.116,0.839,0.0,0.0,0.0,1.117,0.10900000000000021,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.117,2025-09-27 21:35:00
2025-09-27 21:40:00,1.096,0.989,4.320355191256831,1.096,0.832,0.0,0.0,0.0,1.096,0.1070000000000001,Filtro Fraco Pressure_S1,Dado medido,1.097,2025-09-27 21:40:00
2025-09-27 21:45:00,1.075,0.97,4.3218579234972685,1.075,0.825,0.0,0.0,0.0,1.079,0.10499999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.075,2025-09-27 21:45:00
2025-09-27 21:50:00,1.052,0.95,4.320355191256831,1.052,0.818,0.0,0.0,0.0,1.049,0.10200000000000009,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.053,2025-09-27 21:50:00
2025-09-27 21:55:00,1.028,0.928,4.320355191256831,1.028,0.811,0.0,0.0,0.0,1.023,0.09999999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.029,2025-09-27 21:55:00
2025-09-27 22:00:00,1.004,0.905,4.3188524590163935,1.004,0.803,0.0,0.0,0.0,0.999,0.09899999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.004,2025-09-27 22:00:00
2025-09-27 22:05:00,0.978,0.882,4.315846994535519,0.978,0.795,0.0,0.0,0.0,0.977,0.09599999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.978,2025-09-27 22:05:00
2025-09-27 22:10:00,0.953,0.857,4.311338797814208,0.953,0.787,0.0,0.0,0.0,0.957,0.09599999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.952,2025-09-27 22:10:00
2025-09-27 22:15:00,0.926,0.833,4.305327868852459,0.926,0.779,0.0,0.0,0.0,0.929,0.09300000000000008,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.926,2025-09-27 22:15:00
2025-09-27 22:20:00,0.9,0.807,4.305327868852459,0.9,0.771,0.0,0.0,0.0,0.909,0.09299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.899,2025-09-27 22:20:00
2025-09-27 22:25:00,0.872,0.781,4.296311475409836,0.872,0.763,0.0,0.0,0.0,0.874,0.09099999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.872,2025-09-27 22:25:00
2025-09-27 22:30:00,0.845,0.755,4.302322404371585,0.845,0.754,0.0,0.0,0.0,0.845,0.08999999999999997,Filtro Fraco Pressure_S1,Dado medido,0.845,2025-09-27 22:30:00
2025-09-27 22:35:00,0.818,0.729,4.312841530054645,0.818,0.746,0.0,0.0,0.0,0.81,0.08899999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.818,2025-09-27 22:35:00
2025-09-27 22:40:00,0.79,0.702,4.3218579234972685,0.79,0.737,0.0,0.0,0.0,0.793,0.08800000000000008,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.791,2025-09-27 22:40:00
2025-09-27 22:45:00,0.763,0.676,4.320355191256831,0.763,0.729,0.0,0.0,0.0,0.764,0.08699999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.764,2025-09-27 22:45:00
2025-09-27 22:50:00,0.736,0.65,4.315846994535519,0.736,0.72,0.0,0.0,0.0,0.731,0.08599999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.737,2025-09-27 22:50:00
2025-09-27 22:55:00,0.709,0.624,4.312841530054645,0.709,0.711,0.0,0.0,0.0,0.698,0.08499999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.709,2025-09-27 22:55:00
2025-09-27 23:00:00,0.681,0.599,4.312841530054645,0.681,0.702,0.0,0.0,0.0,0.683,0.08200000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.682,2025-09-27 23:00:00
2025-09-27 23:05:00,0.654,0.574,4.297814207650274,0.654,0.693,0.0,0.0,0.0,0.653,0.08000000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.654,2025-09-27 23:05:00
2025-09-27 23:10:00,0.627,0.55,4.305327868852459,0.627,0.684,0.0,0.0,0.0,0.631,0.07699999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.626,2025-09-27 23:10:00
2025-09-27 23:15:00,0.599,0.526,4.312841530054645,0.599,0.675,0.0,0.0,0.0,0.602,0.07299999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.598,2025-09-27 23:15:00
2025-09-27 23:20:00,0.571,0.503,4.314344262295082,0.571,0.666,0.0,0.0,0.0,0.577,0.06799999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.569,2025-09-27 23:20:00
2025-09-27 23:25:00,0.542,0.482,4.3218579234972685,0.542,0.657,0.0,0.0,0.0,0.546,0.06000000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.541,2025-09-27 23:25:00
2025-09-27 23:30:00,0.514,0.461,4.312841530054645,0.514,0.648,0.0,0.0,0.0,0.514,0.05299999999999999,Filtro Fraco Pressure_S1,Dado medido,0.513,2025-09-27 23:30:00
2025-09-27 23:35:00,0.486,0.441,4.3218579234972685,0.486,0.639,0.0,0.0,0.0,0.488,0.044999999999999984,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.486,2025-09-27 23:35:00
2025-09-27 23:40:00,0.459,0.423,4.308333333333334,0.459,0.63,0.0,0.0,0.0,0.459,0.03600000000000003,Filtro Fraco Pressure_S1,Dado medido,0.46,2025-09-27 23:40:00
2025-09-27 23:45:00,0.433,0.405,4.2948087431693995,0.433,0.621,0.0,0.0,0.0,0.432,0.02799999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.434,2025-09-27 23:45:00
2025-09-27 23:50:00,0.409,0.389,4.300819672131148,0.409,0.612,0.0,0.0,0.0,0.405,0.019999999999999962,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.41,2025-09-27 23:50:00
2025-09-27 23:55:00,0.386,0.375,4.311338797814208,0.386,0.604,0.0,0.0,0.0,0.379,0.01100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.387,2025-09-27 23:55:00
2025-09-28 00:00:00,0.366,0.361,4.315846994535519,0.366,0.595,0.0,0.0,0.0,0.363,0.0050000000000000044,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.367,2025-09-28 00:00:00
2025-09-28 00:05:00,0.347,0.349,4.323360655737705,0.347,0.587,0.0,0.0,0.0,0.342,-0.0020000000000000018,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.348,2025-09-28 00:05:00
2025-09-28 00:10:00,0.331,0.339,4.3218579234972685,0.331,0.578,0.0,0.0,0.0,0.33,-0.008000000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.331,2025-09-28 00:10:00
2025-09-28 00:15:00,0.316,0.33,4.303825136612022,0.316,0.57,0.0,0.0,0.0,0.317,-0.014000000000000012,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.316,2025-09-28 00:15:00
2025-09-28 00:20:00,0.303,0.322,4.314344262295082,0.303,0.562,0.0,0.0,0.0,0.31,-0.019000000000000017,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.302,2025-09-28 00:20:00
2025-09-28 00:25:00,0.292,0.316,4.326366120218579,0.292,0.554,0.0,0.0,0.0,0.297,-0.02400000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.291,2025-09-28 00:25:00
2025-09-28 00:30:00,0.282,0.312,4.314344262295082,0.282,0.546,0.0,0.0,0.0,0.288,-0.030000000000000027,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.281,2025-09-28 00:30:00
2025-09-28 00:35:00,0.273,0.308,4.297814207650274,0.273,0.538,0.0,0.0,0.0,0.278,-0.034999999999999976,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.273,2025-09-28 00:35:00
2025-09-28 00:40:00,0.266,0.307,4.303825136612022,0.266,0.531,0.0,0.0,0.0,0.266,-0.04099999999999998,Filtro Fraco Pressure_S1,Dado medido,0.266,2025-09-28 00:40:00
2025-09-28 00:45:00,0.26,0.307,4.323360655737705,0.26,0.524,0.0,0.0,0.0,0.257,-0.046999999999999986,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.261,2025-09-28 00:45:00
2025-09-28 00:50:00,0.256,0.308,4.315846994535519,0.256,0.517,0.0,0.0,0.0,0.247,-0.05199999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.257,2025-09-28 00:50:00
2025-09-28 00:55:00,0.253,0.31,4.312841530054645,0.253,0.51,0.0,0.0,0.0,0.25,-0.056999999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.254,2025-09-28 00:55:00
2025-09-28 01:00:00,0.251,0.314,4.317349726775957,0.251,0.503,0.0,0.0,0.0,0.249,-0.063,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.252,2025-09-28 01:00:00
2025-09-28 01:05:00,0.251,0.319,4.2918032786885245,0.251,0.497,0.0,0.0,0.0,0.246,-0.068,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.251,2025-09-28 01:05:00
2025-09-28 01:10:00,0.251,0.325,4.302322404371585,0.251,0.491,0.0,0.0,0.0,0.251,-0.07400000000000001,Filtro Fraco Pressure_S1,Dado medido,0.251,2025-09-28 01:10:00
2025-09-28 01:15:00,0.253,0.332,4.3218579234972685,0.253,0.485,0.0,0.0,0.0,0.254,-0.07900000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.252,2025-09-28 01:15:00
2025-09-28 01:20:00,0.255,0.341,4.305327868852459,0.255,0.479,0.0,0.0,0.0,0.256,-0.08600000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.254,2025-09-28 01:20:00
2025-09-28 01:25:00,0.258,0.35,4.320355191256831,0.258,0.473,0.0,0.0,0.0,0.265,-0.09199999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.257,2025-09-28 01:25:00
2025-09-28 01:30:00,0.261,0.36,4.314344262295082,0.261,0.468,0.0,0.0,0.0,0.269,-0.09899999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.26,2025-09-28 01:30:00
2025-09-28 01:35:00,0.265,0.37,4.308333333333334,0.265,0.463,0.0,0.0,0.0,0.27,-0.10499999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.264,2025-09-28 01:35:00
2025-09-28 01:40:00,0.27,0.382,4.312841530054645,0.27,0.459,0.0,0.0,0.0,0.271,-0.11199999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.27,2025-09-28 01:40:00
2025-09-28 01:45:00,0.276,0.393,4.296311475409836,0.276,0.454,0.0,0.0,0.0,0.274,-0.11699999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.276,2025-09-28 01:45:00
2025-09-28 01:50:00,0.283,0.406,4.308333333333334,0.283,0.45,0.0,0.0,0.0,0.279,-0.12300000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.284,2025-09-28 01:50:00
2025-09-28 01:55:00,0.291,0.418,4.317349726775957,0.291,0.446,0.0,0.0,0.0,0.286,-0.127,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.292,2025-09-28 01:55:00
2025-09-28 02:00:00,0.301,0.43,4.327868852459017,0.301,0.443,0.0,0.0,0.0,0.295,-0.129,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.302,2025-09-28 02:00:00
2025-09-28 02:05:00,0.312,0.443,4.300819672131148,0.312,0.44,0.0,0.0,0.0,0.311,-0.131,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.313,2025-09-28 02:05:00
2025-09-28 02:10:00,0.324,0.455,4.287295081967214,0.324,0.437,0.0,0.0,0.0,0.32,-0.131,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.325,2025-09-28 02:10:00
2025-09-28 02:15:00,0.337,0.467,4.308333333333334,0.337,0.434,0.0,0.0,0.0,0.335,-0.13,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.338,2025-09-28 02:15:00
2025-09-28 02:20:00,0.351,0.479,4.29931693989071,0.351,0.432,0.0,0.0,0.0,0.351,-0.128,Filtro Fraco Pressure_S1,Dado medido,0.351,2025-09-28 02:20:00
2025-09-28 02:25:00,0.365,0.49,4.302322404371585,0.365,0.43,0.0,0.0,0.0,0.369,-0.125,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.364,2025-09-28 02:25:00
2025-09-28 02:30:00,0.378,0.501,4.323360655737705,0.378,0.428,0.0,0.0,0.0,0.384,-0.123,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.378,2025-09-28 02:30:00
2025-09-28 02:35:00,0.391,0.511,4.3218579234972685,0.391,0.426,0.0,0.0,0.0,0.394,-0.12,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.39,2025-09-28 02:35:00
2025-09-28 02:40:00,0.403,0.52,4.317349726775957,0.403,0.425,0.0,0.0,0.0,0.408,-0.11699999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.402,2025-09-28 02:40:00
2025-09-28 02:45:00,0.414,0.529,4.306830601092896,0.414,0.424,0.0,0.0,0.0,0.414,-0.11500000000000005,Filtro Fraco Pressure_S1,Dado medido,0.413,2025-09-28 02:45:00
2025-09-28 02:50:00,0.424,0.536,4.306830601092896,0.424,0.424,0.0,0.0,0.0,0.424,-0.11200000000000004,Filtro Fraco Pressure_S1,Dado medido,0.423,2025-09-28 02:50:00
2025-09-28 02:55:00,0.432,0.543,4.305327868852459,0.432,0.423,0.0,0.0,0.0,0.427,-0.11100000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.432,2025-09-28 02:55:00
2025-09-28 03:00:00,0.439,0.548,4.315846994535519,0.439,0.423,0.0,0.0,0.0,0.434,-0.10900000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.439,2025-09-28 03:00:00
2025-09-28 03:05:00,0.445,0.553,4.326366120218579,0.445,0.423,0.0,0.0,0.0,0.443,-0.10800000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.445,2025-09-28 03:05:00
2025-09-28 03:10:00,0.45,0.556,4.323360655737705,0.45,0.424,0.0,0.0,0.0,0.447,-0.10600000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.45,2025-09-28 03:10:00
2025-09-28 03:15:00,0.454,0.558,4.312841530054645,0.454,0.425,0.0,0.0,0.0,0.457,-0.10400000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.454,2025-09-28 03:15:00
2025-09-28 03:20:00,0.458,0.559,4.306830601092896,0.458,0.426,0.0,0.0,0.0,0.462,-0.10100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.457,2025-09-28 03:20:00
