GMT-03:00,Altura Preenchida,Altura Prevista,Battery(v),Filtro Fraco Pressure_S1,Filtro Medio Pressure_S1,Flag_Battery(v),Flag_GMT-03:00,Flag_Pressure_S1,Pressure_S1,Resíduo,Tipo_de_Filtro,Flag_origem,Altura Final,datetime_utc
2025-10-08 17:50:00,1.618,1.353,4.434562841530055,1.618,1.074,0.0,0.0,0.0,1.643,0.2650000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.616,2025-10-08 17:50:00
2025-10-08 17:55:00,1.62,1.36,4.4300546448087434,1.62,1.079,0.0,0.0,0.0,1.619,0.26,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.618,2025-10-08 17:55:00
2025-10-08 18:00:00,1.619,1.363,4.428551912568306,1.619,1.084,0.0,0.0,0.0,1.622,0.256,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.617,2025-10-08 18:00:00
2025-10-08 18:05:00,1.615,1.364,4.433060109289618,1.615,1.088,0.0,0.0,0.0,1.599,0.2509999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.614,2025-10-08 18:05:00
2025-10-08 18:10:00,1.608,1.362,4.433060109289618,1.608,1.092,0.0,0.0,0.0,1.598,0.246,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.608,2025-10-08 18:10:00
2025-10-08 18:15:00,1.599,1.358,4.4300546448087434,1.599,1.095,0.0,0.0,0.0,1.61,0.24099999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.601,2025-10-08 18:15:00
2025-10-08 18:20:00,1.59,1.351,4.431557377049181,1.59,1.097,0.0,0.0,0.0,1.593,0.2390000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.592,2025-10-08 18:20:00
2025-10-08 18:25:00,1.579,1.342,4.4300546448087434,1.579,1.1,0.0,0.0,0.0,1.56,0.23699999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.581,2025-10-08 18:25:00
2025-10-08 18:30:00,1.567,1.33,4.4300546448087434,1.567,1.101,0.0,0.0,0.0,1.585,0.23699999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.569,2025-10-08 18:30:00
2025-10-08 18:35:00,1.554,1.316,4.431557377049181,1.554,1.102,0.0,0.0,0.0,1.542,0.238,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.556,2025-10-08 18:35:00
2025-10-08 18:40:00,1.541,1.3,4.433060109289618,1.541,1.103,0.0,0.0,0.0,1.526,0.24099999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.542,2025-10-08 18:40:00
2025-10-08 18:45:00,1.527,1.282,4.431557377049181,1.527,1.103,0.0,0.0,0.0,1.538,0.24499999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.527,2025-10-08 18:45:00
2025-10-08 18:50:00,1.511,1.262,4.431557377049181,1.511,1.102,0.0,0.0,0.0,1.496,0.2489999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.51,2025-10-08 18:50:00
2025-10-08 18:55:00,1.493,1.24,4.425546448087432,1.493,1.101,0.0,0.0,0.0,1.521,0.2530000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.492,2025-10-08 18:55:00
2025-10-08 19:00:00,1.473,1.217,4.431557377049181,1.473,1.1,0.0,0.0,0.0,1.464,0.256,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.471,2025-10-08 19:00:00
2025-10-08 19:05:00,1.45,1.192,4.433060109289618,1.45,1.098,0.0,0.0,0.0,1.46,0.258,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.448,2025-10-08 19:05:00
2025-10-08 19:10:00,1.425,1.166,4.434562841530055,1.425,1.095,0.0,0.0,0.0,1.413,0.2590000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.423,2025-10-08 19:10:00
2025-10-08 19:15:00,1.398,1.138,4.434562841530055,1.398,1.092,0.0,0.0,0.0,1.41,0.26,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.396,2025-10-08 19:15:00
2025-10-08 19:20:00,1.368,1.11,4.434562841530055,1.368,1.089,0.0,0.0,0.0,1.381,0.258,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.367,2025-10-08 19:20:00
2025-10-08 19:25:00,1.336,1.08,4.431557377049181,1.336,1.085,0.0,0.0,0.0,1.332,0.256,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.335,2025-10-08 19:25:00
2025-10-08 19:30:00,1.302,1.05,4.427049180327869,1.302,1.08,0.0,0.0,0.0,1.288,0.252,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.303,2025-10-08 19:30:00
2025-10-08 19:35:00,1.268,1.019,4.431557377049181,1.268,1.075,0.0,0.0,0.0,1.265,0.2490000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.269,2025-10-08 19:35:00
2025-10-08 19:40:00,1.233,0.987,4.433060109289618,1.233,1.07,0.0,0.0,0.0,1.224,0.2460000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.234,2025-10-08 19:40:00
2025-10-08 19:45:00,1.198,0.956,4.431557377049181,1.198,1.064,0.0,0.0,0.0,1.195,0.242,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.2,2025-10-08 19:45:00
2025-10-08 19:50:00,1.164,0.924,4.431557377049181,1.164,1.057,0.0,0.0,0.0,1.175,0.23999999999999988,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.165,2025-10-08 19:50:00
2025-10-08 19:55:00,1.131,0.892,4.431557377049181,1.131,1.051,0.0,0.0,0.0,1.143,0.239,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.132,2025-10-08 19:55:00
2025-10-08 20:00:00,1.099,0.86,4.431557377049181,1.099,1.043,0.0,0.0,0.0,1.096,0.239,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.099,2025-10-08 20:00:00
2025-10-08 20:05:00,1.068,0.828,4.431557377049181,1.068,1.036,0.0,0.0,0.0,1.065,0.2400000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.068,2025-10-08 20:05:00
2025-10-08 20:10:00,1.038,0.797,4.431557377049181,1.038,1.028,0.0,0.0,0.0,1.029,0.241,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.038,2025-10-08 20:10:00
2025-10-08 20:15:00,1.01,0.766,4.433060109289618,1.01,1.019,0.0,0.0,0.0,1.016,0.244,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.01,2025-10-08 20:15:00
2025-10-08 20:20:00,0.983,0.735,4.431557377049181,0.983,1.01,0.0,0.0,0.0,0.982,0.248,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.983,2025-10-08 20:20:00
2025-10-08 20:25:00,0.958,0.706,4.431557377049181,0.958,1.001,0.0,0.0,0.0,0.946,0.252,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.958,2025-10-08 20:25:00
2025-10-08 20:30:00,0.934,0.676,4.4300546448087434,0.934,0.992,0.0,0.0,0.0,0.944,0.258,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.933,2025-10-08 20:30:00
2025-10-08 20:35:00,0.911,0.648,4.433060109289618,0.911,0.982,0.0,0.0,0.0,0.917,0.263,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.91,2025-10-08 20:35:00
2025-10-08 20:40:00,0.889,0.621,4.434562841530055,0.889,0.972,0.0,0.0,0.0,0.885,0.268,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.888,2025-10-08 20:40:00
2025-10-08 20:45:00,0.868,0.594,4.4300546448087434,0.868,0.962,0.0,0.0,0.0,0.861,0.274,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.867,2025-10-08 20:45:00
2025-10-08 20:50:00,0.848,0.568,4.433060109289618,0.848,0.951,0.0,0.0,0.0,0.861,0.28,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.847,2025-10-08 20:50:00
2025-10-08 20:55:00,0.829,0.544,4.433060109289618,0.829,0.94,0.0,0.0,0.0,0.837,0.2849999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.829,2025-10-08 20:55:00
2025-10-08 21:00:00,0.811,0.52,4.431557377049181,0.811,0.929,0.0,0.0,0.0,0.794,0.29100000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.811,2025-10-08 21:00:00
2025-10-08 21:05:00,0.794,0.498,4.434562841530055,0.794,0.918,0.0,0.0,0.0,0.809,0.29600000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.794,2025-10-08 21:05:00
2025-10-08 21:10:00,0.778,0.477,4.434562841530055,0.778,0.907,0.0,0.0,0.0,0.781,0.30100000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.779,2025-10-08 21:10:00
2025-10-08 21:15:00,0.763,0.456,4.434562841530055,0.763,0.895,0.0,0.0,0.0,0.762,0.307,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.764,2025-10-08 21:15:00
2025-10-08 21:20:00,0.75,0.437,4.434562841530055,0.75,0.883,0.0,0.0,0.0,0.744,0.313,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.751,2025-10-08 21:20:00
2025-10-08 21:25:00,0.739,0.42,4.434562841530055,0.739,0.872,0.0,0.0,0.0,0.707,0.319,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.739,2025-10-08 21:25:00
2025-10-08 21:30:00,0.728,0.403,4.4300546448087434,0.728,0.86,0.0,0.0,0.0,0.72,0.32499999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.729,2025-10-08 21:30:00
2025-10-08 21:35:00,0.719,0.387,4.436065573770492,0.719,0.848,0.0,0.0,0.0,0.697,0.33199999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.719,2025-10-08 21:35:00
2025-10-08 21:40:00,0.71,0.373,4.434562841530055,0.71,0.836,0.0,0.0,0.0,0.804,0.33699999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.71,2025-10-08 21:40:00
2025-10-08 21:45:00,0.702,0.359,4.434562841530055,0.702,0.824,0.0,0.0,0.0,0.68,0.34299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.702,2025-10-08 21:45:00
2025-10-08 21:50:00,0.694,0.347,4.431557377049181,0.694,0.812,0.0,0.0,0.0,0.703,0.347,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.694,2025-10-08 21:50:00
2025-10-08 21:55:00,0.687,0.336,4.433060109289618,0.687,0.8,0.0,0.0,0.0,0.688,0.35100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.687,2025-10-08 21:55:00
2025-10-08 22:00:00,0.679,0.325,4.4300546448087434,0.679,0.788,0.0,0.0,0.0,0.664,0.35400000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.679,2025-10-08 22:00:00
2025-10-08 22:05:00,0.672,0.316,4.433060109289618,0.672,0.776,0.0,0.0,0.0,0.663,0.35600000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.672,2025-10-08 22:05:00
2025-10-08 22:10:00,0.666,0.308,4.433060109289618,0.666,0.765,0.0,0.0,0.0,0.64,0.35800000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.665,2025-10-08 22:10:00
2025-10-08 22:15:00,0.659,0.3,4.433060109289618,0.659,0.753,0.0,0.0,0.0,0.646,0.35900000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.658,2025-10-08 22:15:00
2025-10-08 22:20:00,0.652,0.294,4.431557377049181,0.652,0.741,0.0,0.0,0.0,0.655,0.35800000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.651,2025-10-08 22:20:00
2025-10-08 22:25:00,0.646,0.288,4.434562841530055,0.646,0.73,0.0,0.0,0.0,0.607,0.35800000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.644,2025-10-08 22:25:00
2025-10-08 22:30:00,0.639,0.283,4.431557377049181,0.639,0.719,0.0,0.0,0.0,0.766,0.35600000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.638,2025-10-08 22:30:00
2025-10-08 22:35:00,0.632,0.278,4.433060109289618,0.632,0.708,0.0,0.0,0.0,0.652,0.354,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.631,2025-10-08 22:35:00
2025-10-08 22:40:00,0.625,0.274,4.433060109289618,0.625,0.697,0.0,0.0,0.0,0.585,0.351,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.626,2025-10-08 22:40:00
2025-10-08 22:45:00,0.619,0.271,4.436065573770492,0.619,0.687,0.0,0.0,0.0,0.611,0.348,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.62,2025-10-08 22:45:00
2025-10-08 22:50:00,0.614,0.268,4.433060109289618,0.614,0.677,0.0,0.0,0.0,0.585,0.346,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.616,2025-10-08 22:50:00
2025-10-08 22:55:00,0.61,0.265,4.434562841530055,0.61,0.667,0.0,0.0,0.0,0.586,0.345,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.612,2025-10-08 22:55:00
2025-10-08 23:00:00,0.607,0.263,4.433060109289618,0.607,0.657,0.0,0.0,0.0,0.608,0.344,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.609,2025-10-08 23:00:00
2025-10-08 23:05:00,0.604,0.261,4.431557377049181,0.604,0.648,0.0,0.0,0.0,0.601,0.34299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.606,2025-10-08 23:05:00
2025-10-08 23:10:00,0.603,0.259,4.433060109289618,0.603,0.639,0.0,0.0,0.0,0.609,0.344,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.603,2025-10-08 23:10:00
2025-10-08 23:15:00,0.601,0.257,4.434562841530055,0.601,0.63,0.0,0.0,0.0,0.609,0.344,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.6,2025-10-08 23:15:00
2025-10-08 23:20:00,0.598,0.256,4.434562841530055,0.598,0.622,0.0,0.0,0.0,0.601,0.34199999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.596,2025-10-08 23:20:00
2025-10-08 23:25:00,0.594,0.254,4.431557377049181,0.594,0.614,0.0,0.0,0.0,0.612,0.33999999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.591,2025-10-08 23:25:00
2025-10-08 23:30:00,0.588,0.252,4.428551912568306,0.588,0.606,0.0,0.0,0.0,0.592,0.33599999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.585,2025-10-08 23:30:00
2025-10-08 23:35:00,0.58,0.251,4.433060109289618,0.58,0.599,0.0,0.0,0.0,0.583,0.32899999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.578,2025-10-08 23:35:00
2025-10-08 23:40:00,0.571,0.248,4.433060109289618,0.571,0.593,0.0,0.0,0.0,0.576,0.32299999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.569,2025-10-08 23:40:00
2025-10-08 23:45:00,0.559,0.246,4.431557377049181,0.559,0.586,0.0,0.0,0.0,0.545,0.31300000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.559,2025-10-08 23:45:00
2025-10-08 23:50:00,0.547,0.244,4.436065573770492,0.547,0.581,0.0,0.0,0.0,0.553,0.30300000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.548,2025-10-08 23:50:00
2025-10-08 23:55:00,0.534,0.241,4.434562841530055,0.534,0.575,0.0,0.0,0.0,0.516,0.29300000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.535,2025-10-08 23:55:00
2025-10-09 00:00:00,0.52,0.238,4.433060109289618,0.52,0.571,0.0,0.0,0.0,0.511,0.28200000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.522,2025-10-09 00:00:00
2025-10-09 00:05:00,0.506,0.235,4.431557377049181,0.506,0.566,0.0,0.0,0.0,0.527,0.271,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.508,2025-10-09 00:05:00
2025-10-09 00:10:00,0.491,0.231,4.4300546448087434,0.491,0.563,0.0,0.0,0.0,0.488,0.26,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.493,2025-10-09 00:10:00
2025-10-09 00:15:00,0.477,0.227,4.4300546448087434,0.477,0.559,0.0,0.0,0.0,0.453,0.24999999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.478,2025-10-09 00:15:00
2025-10-09 00:20:00,0.463,0.222,4.4300546448087434,0.463,0.556,0.0,0.0,0.0,0.46,0.24100000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.463,2025-10-09 00:20:00
2025-10-09 00:25:00,0.448,0.218,4.4300546448087434,0.448,0.554,0.0,0.0,0.0,0.45,0.23,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.448,2025-10-09 00:25:00
2025-10-09 00:30:00,0.433,0.213,4.427049180327869,0.433,0.552,0.0,0.0,0.0,0.453,0.22,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.432,2025-10-09 00:30:00
2025-10-09 00:35:00,0.418,0.208,4.433060109289618,0.418,0.551,0.0,0.0,0.0,0.427,0.21,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.417,2025-10-09 00:35:00
2025-10-09 00:40:00,0.403,0.202,4.436065573770492,0.403,0.551,0.0,0.0,0.0,0.411,0.201,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.401,2025-10-09 00:40:00
2025-10-09 00:45:00,0.387,0.197,4.434562841530055,0.387,0.55,0.0,0.0,0.0,0.39,0.19,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.386,2025-10-09 00:45:00
2025-10-09 00:50:00,0.371,0.191,4.437568306010929,0.371,0.551,0.0,0.0,0.0,0.37,0.18,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.371,2025-10-09 00:50:00
2025-10-09 00:55:00,0.356,0.186,4.436065573770492,0.356,0.552,0.0,0.0,0.0,0.338,0.16999999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.356,2025-10-09 00:55:00
2025-10-09 01:00:00,0.341,0.18,4.433060109289618,0.341,0.553,0.0,0.0,0.0,0.329,0.16100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.341,2025-10-09 01:00:00
2025-10-09 01:05:00,0.326,0.174,4.434562841530055,0.326,0.555,0.0,0.0,0.0,0.316,0.15200000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.327,2025-10-09 01:05:00
2025-10-09 01:10:00,0.312,0.169,4.434562841530055,0.312,0.558,0.0,0.0,0.0,0.32,0.143,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.313,2025-10-09 01:10:00
2025-10-09 01:15:00,0.299,0.164,4.433060109289618,0.299,0.561,0.0,0.0,0.0,0.307,0.13499999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.3,2025-10-09 01:15:00
2025-10-09 01:20:00,0.287,0.159,4.434562841530055,0.287,0.565,0.0,0.0,0.0,0.292,0.12799999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.287,2025-10-09 01:20:00
2025-10-09 01:25:00,0.276,0.155,4.434562841530055,0.276,0.569,0.0,0.0,0.0,0.287,0.12100000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.276,2025-10-09 01:25:00
2025-10-09 01:30:00,0.265,0.151,4.433060109289618,0.265,0.574,0.0,0.0,0.0,0.261,0.11400000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.265,2025-10-09 01:30:00
2025-10-09 01:35:00,0.255,0.148,4.436065573770492,0.255,0.579,0.0,0.0,0.0,0.245,0.10700000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.255,2025-10-09 01:35:00
2025-10-09 01:40:00,0.246,0.146,4.434562841530055,0.246,0.584,0.0,0.0,0.0,0.244,0.1,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.246,2025-10-09 01:40:00
2025-10-09 01:45:00,0.239,0.145,4.433060109289618,0.239,0.591,0.0,0.0,0.0,0.254,0.094,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.238,2025-10-09 01:45:00
2025-10-09 01:50:00,0.232,0.144,4.433060109289618,0.232,0.597,0.0,0.0,0.0,0.22,0.08800000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.232,2025-10-09 01:50:00
2025-10-09 01:55:00,0.228,0.144,4.433060109289618,0.228,0.605,0.0,0.0,0.0,0.233,0.08400000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.227,2025-10-09 01:55:00
2025-10-09 02:00:00,0.224,0.146,4.428551912568306,0.224,0.612,0.0,0.0,0.0,0.202,0.07800000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.224,2025-10-09 02:00:00
2025-10-09 02:05:00,0.223,0.149,4.433060109289618,0.223,0.62,0.0,0.0,0.0,0.246,0.07400000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.223,2025-10-09 02:05:00
2025-10-09 02:10:00,0.224,0.153,4.434562841530055,0.224,0.629,0.0,0.0,0.0,0.229,0.07100000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.224,2025-10-09 02:10:00
2025-10-09 02:15:00,0.227,0.158,4.433060109289618,0.227,0.638,0.0,0.0,0.0,0.222,0.069,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.227,2025-10-09 02:15:00
2025-10-09 02:20:00,0.233,0.165,4.433060109289618,0.233,0.647,0.0,0.0,0.0,0.232,0.068,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.233,2025-10-09 02:20:00
2025-10-09 02:25:00,0.241,0.173,4.434562841530055,0.241,0.657,0.0,0.0,0.0,0.248,0.068,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.242,2025-10-09 02:25:00
2025-10-09 02:30:00,0.252,0.182,4.4300546448087434,0.252,0.667,0.0,0.0,0.0,0.253,0.07,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.254,2025-10-09 02:30:00
2025-10-09 02:35:00,0.267,0.194,4.434562841530055,0.267,0.678,0.0,0.0,0.0,0.248,0.07300000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.268,2025-10-09 02:35:00
2025-10-09 02:40:00,0.283,0.207,4.434562841530055,0.283,0.689,0.0,0.0,0.0,0.277,0.07599999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.285,2025-10-09 02:40:00
2025-10-09 02:45:00,0.303,0.221,4.434562841530055,0.303,0.7,0.0,0.0,0.0,0.315,0.08199999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.304,2025-10-09 02:45:00
2025-10-09 02:50:00,0.325,0.237,4.434562841530055,0.325,0.712,0.0,0.0,0.0,0.342,0.08800000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.325,2025-10-09 02:50:00
2025-10-09 02:55:00,0.349,0.255,4.4300546448087434,0.349,0.723,0.0,0.0,0.0,0.32,0.09399999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.349,2025-10-09 02:55:00
2025-10-09 03:00:00,0.374,0.274,4.431557377049181,0.374,0.735,0.0,0.0,0.0,0.369,0.09999999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.374,2025-10-09 03:00:00
2025-10-09 03:05:00,0.401,0.296,4.434562841530055,0.401,0.748,0.0,0.0,0.0,0.413,0.10500000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.4,2025-10-09 03:05:00
2025-10-09 03:10:00,0.429,0.318,4.434562841530055,0.429,0.761,0.0,0.0,0.0,0.45,0.11099999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.427,2025-10-09 03:10:00
2025-10-09 03:15:00,0.458,0.343,4.428551912568306,0.458,0.773,0.0,0.0,0.0,0.435,0.11499999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.456,2025-10-09 03:15:00
2025-10-09 03:20:00,0.487,0.369,4.428551912568306,0.487,0.786,0.0,0.0,0.0,0.498,0.118,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.485,2025-10-09 03:20:00
2025-10-09 03:25:00,0.518,0.397,4.427049180327869,0.518,0.8,0.0,0.0,0.0,0.526,0.121,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.516,2025-10-09 03:25:00
2025-10-09 03:30:00,0.549,0.426,4.424043715846995,0.549,0.813,0.0,0.0,0.0,0.551,0.12300000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.548,2025-10-09 03:30:00
2025-10-09 03:35:00,0.582,0.456,4.428551912568306,0.582,0.826,0.0,0.0,0.0,0.574,0.12599999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.582,2025-10-09 03:35:00
2025-10-09 03:40:00,0.617,0.489,4.4300546448087434,0.617,0.84,0.0,0.0,0.0,0.631,0.128,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.617,2025-10-09 03:40:00
2025-10-09 03:45:00,0.653,0.522,4.427049180327869,0.653,0.854,0.0,0.0,0.0,0.636,0.131,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.655,2025-10-09 03:45:00
2025-10-09 03:50:00,0.692,0.557,4.427049180327869,0.692,0.867,0.0,0.0,0.0,0.689,0.1349999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.694,2025-10-09 03:50:00
2025-10-09 03:55:00,0.733,0.593,4.4300546448087434,0.733,0.881,0.0,0.0,0.0,0.736,0.14,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.735,2025-10-09 03:55:00
2025-10-09 04:00:00,0.777,0.629,4.428551912568306,0.777,0.895,0.0,0.0,0.0,0.768,0.14800000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.779,2025-10-09 04:00:00
2025-10-09 04:05:00,0.822,0.667,4.4300546448087434,0.822,0.909,0.0,0.0,0.0,0.832,0.15499999999999992,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.824,2025-10-09 04:05:00
2025-10-09 04:10:00,0.869,0.706,4.428551912568306,0.869,0.922,0.0,0.0,0.0,0.851,0.16300000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.87,2025-10-09 04:10:00
2025-10-09 04:15:00,0.918,0.745,4.428551912568306,0.918,0.936,0.0,0.0,0.0,0.923,0.17300000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.918,2025-10-09 04:15:00
2025-10-09 04:20:00,0.966,0.785,4.428551912568306,0.966,0.949,0.0,0.0,0.0,0.967,0.18099999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.965,2025-10-09 04:20:00
2025-10-09 04:25:00,1.015,0.826,4.4300546448087434,1.015,0.963,0.0,0.0,0.0,1.025,0.18899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.013,2025-10-09 04:25:00
2025-10-09 04:30:00,1.063,0.867,4.427049180327869,1.063,0.976,0.0,0.0,0.0,1.065,0.19599999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.06,2025-10-09 04:30:00
2025-10-09 04:35:00,1.109,0.908,4.434562841530055,1.109,0.989,0.0,0.0,0.0,1.103,0.20099999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.107,2025-10-09 04:35:00
2025-10-09 04:40:00,1.154,0.949,4.434562841530055,1.154,1.002,0.0,0.0,0.0,1.163,0.20499999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.152,2025-10-09 04:40:00
2025-10-09 04:45:00,1.197,0.989,4.433060109289618,1.197,1.015,0.0,0.0,0.0,1.195,0.20800000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.196,2025-10-09 04:45:00
2025-10-09 04:50:00,1.239,1.03,4.434562841530055,1.239,1.027,0.0,0.0,0.0,1.264,0.20900000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.238,2025-10-09 04:50:00
